665;Казань;Ярославская обл., Рыбинск;21.04.2023;00:00;задний
666;Чебоксары;Ярославская обл., Рыбинск;21.04.2023;00:00;боковой
667;Казань;Ярославская обл., Рыбинск;21.04.2023;00:00;боковой
668;г Казань;Ярославская обл., Рыбинск;21.04.2023;00:00;боковой
669;Ивановская обл, пос. Лежнево;Тульская обл, г Ясногорск;21.04.2023;15:00;любой
670;Ивановская обл, пос. Лежнево;Тульская обл, г Ясногорск;21.04.2023;15:00;любой
671;г Владимир;Тульская обл, г Ясногорск;21.04.2023;15:00;любой
672;Ярославская обл., г Ростов;Ярославская обл., Рыбинск;21.04.2023;00:00;любой
673;Ярославская обл., г. Ростов;Тульская обл, г Ясногорск;21.04.2023;15:00;любой
674;Ивановская обл, село Чернореченский;Тульская обл, г Ясногорск;21.04.2023;14:00;любой
675;Московская обл, г Чехов;Тульская обл, г Ясногорск;21.04.2023;15:00;любой
676;Казань г.;Ярославская обл., Рыбинск;21.04.2023;00:00;задний
677;Ярославская обл., Рыбинск;Тульская обл, г Ясногорск;21.04.2023;00:00;любой
678;Казань;Ярославская обл., Рыбинск;21.04.2023;00:00;боковой
679;Казань;Ярославская обл., Рыбинск;21.04.2023;00:00;задний
680;Ярославская обл., Рыбинск;Тульская обл, г Ясногорск;21.04.2023;00:00;любой
681;Ивановская обл, пос. Лежнево;Тульская обл, г Ясногорск;21.04.2023;15:00;любой
682;г Иваново;Ярославская обл., Рыбинск;21.04.2023;00:00;любой
683;Иваново;Ярославская обл., Рыбинск;21.04.2023;00:00;задний
684;Краснодарский край, Новороссийск;Краснодарский край, Кропоткин г;21.04.2023;12:00;любой
685;Казань;Ярославская обл., Рыбинск;21.04.2023;00:00;задний
686;Краснодарский край, Новороссийск;Краснодарский край, Кропоткин г;21.04.2023;00:00;любой
687;Кохма;Ярославская обл., Рыбинск;21.04.2023;00:00;любой
688;Ивановская обл, г. Тейково;Тульская обл, г Ясногорск;21.04.2023;15:00;любой
689;г Иваново;Тульская обл, г Ясногорск;21.04.2023;15:00;любой
690;г Иваново;Тульская обл, г Ясногорск;21.04.2023;15:00;любой
691;г Иваново;Тульская обл, г Ясногорск;21.04.2023;15:00;любой
692;Кохма;Ярославская обл., Рыбинск;21.04.2023;00:00;любой
693;Кохма;Ярославская обл., Рыбинск;21.04.2023;00:00;любой
694;Тульская обл, г Ясногорск;Ивановская обл, г Фурманов;21.04.2023;23:00;любой
695;Ивановская обл., село Богородское;Тульская обл, г Ясногорск;21.04.2023;15:00;любой
696;г Иваново;Тульская обл, г Ясногорск;21.04.2023;15:00;любой
697;Калужская обл, г Малоярославец;Тульская обл, г Ясногорск;21.04.2023;15:00;любой
698;г Иваново;Тульская обл, г Ясногорск;21.04.2023;15:00;любой
699;г Иваново;Тульская обл, г Ясногорск;21.04.2023;15:00;любой
700;г Иваново;Тульская обл, г Ясногорск;21.04.2023;15:00;любой
701;Московская обл, г Серпухов;Тульская обл, г Ясногорск;21.04.2023;15:00;любой
702;г Иваново;Тульская обл, г Ясногорск;21.04.2023;15:00;любой
703;г Иваново;Тульская обл, г Ясногорск;21.04.2023;15:00;любой
704;г Иваново;Тульская обл, г Ясногорск;21.04.2023;15:00;любой
705;Казань;Ярославская обл., Рыбинск;21.04.2023;00:00;задний
706;Казань;Ярославская обл., Рыбинск;21.04.2023;00:00;боковой
707;г Иваново;Тульская обл, г Ясногорск;21.04.2023;15:00;любой
708;Иваново;Ярославская обл., Рыбинск;21.04.2023;00:00;любой
709;Ярославская обл., Рыбинск;Калужская обл, г Суворов;21.04.2023;00:00;любой
710;г Рязань;Тульская обл, г Ясногорск;21.04.2023;15:00;любой
711;Кохма;Ярославская обл., Рыбинск;21.04.2023;00:00;любой
712;Ярославская обл., Рыбинск;Чебоксары;21.04.2023;00:00;любой
713;Ярославская обл., Рыбинск;республика Татарстан, г. Зеленодольск;22.04.2023;00:00;любой
714;Ярославская обл., Рыбинск;Чебоксары;22.04.2023;00:00;любой
715;Ярославская обл., Рыбинск;Чебоксары;22.04.2023;00:00;любой
716;Ярославская обл., Рыбинск;Тульская обл, г Ясногорск;22.04.2023;00:00;любой
717;Ярославская обл., Рыбинск;Нижегородская обл, г Богородск;22.04.2023;00:00;любой
718;Ярославская обл., Рыбинск;г Чебоксары;22.04.2023;00:00;любой
719;Казань;Ярославская обл., Рыбинск;22.04.2023;00:00;задний
720;г Иваново;Ярославская обл., Рыбинск;22.04.2023;00:00;задний
721;г Иваново;Ярославская обл., Рыбинск;22.04.2023;00:00;любой
722;г Иваново;Ярославская обл., Рыбинск;22.04.2023;00:00;любой
723;г Иваново;Ярославская обл., Рыбинск;22.04.2023;00:00;задний
724;Ивановская обл, деревня Большое Ступкино;Ярославская обл., Рыбинск;22.04.2023;00:00;любой
725;Ярославская обл., Рыбинск;Краснодарский край, Новороссийск;22.04.2023;00:00;любой
726;Ярославская обл., Рыбинск;Краснодарский край, Новороссийск;22.04.2023;00:00;любой
727;г Казань;Ярославская обл., Рыбинск;22.04.2023;00:00;боковой
728;Фурманов;Ярославская обл., Рыбинск;22.04.2023;00:00;боковой
729;Иваново;Ярославская обл., Рыбинск;22.04.2023;00:00;любой
730;Казань;Ярославская обл., Рыбинск;22.04.2023;00:00;задний
731;Краснодарский край, Новороссийск;Краснодар;22.04.2023;16:00;любой
732;Краснодарский край, Новороссийск;Краснодар;22.04.2023;16:00;любой
733;Ивановская обл, Коляновское сельское поселение;Тульская обл, г Ясногорск;22.04.2023;15:00;любой
734;г Иваново;Тульская обл, г Ясногорск;22.04.2023;15:00;любой
735;Казань;Ярославская обл., Рыбинск;22.04.2023;00:00;задний
736;Ивановская обл, г Кохма;Тульская обл, г Ясногорск;22.04.2023;15:00;любой
737;Краснодарский край, Новороссийск;Пятигорск;22.04.2023;16:05;любой
738;РФ, Краснодарский край, Краснодар г;Краснодарский край, Новороссийск;21.04.2023;17:00;любой
739;РФ, Краснодарский край, Краснодар г;Краснодарский край, Новороссийск;21.04.2023;17:00;любой
740;РФ, Краснодарский край, Краснодар г;Краснодарский край, Новороссийск;22.04.2023;17:00;любой
741;Ивановская обл, г Фурманов;Тульская обл, г Ясногорск;22.04.2023;;любой
742;г Владимир;Тульская обл, г Ясногорск;22.04.2023;;любой
743;Ивановская обл, пос. Лежнево;Тульская обл, г Ясногорск;22.04.2023;15:00;любой
744;г Ярославль;Тульская обл, г Ясногорск;22.04.2023;16:00;любой
745;Ивановская обл, пос. Лежнево;Тульская обл, г Ясногорск;22.04.2023;15:00;любой
746;г Иваново;Тульская обл, г Ясногорск;22.04.2023;15:00;любой
747;г Иваново;Тульская обл, г Ясногорск;22.04.2023;16:00;любой
748;Тульская обл, г Ясногорск;г Иваново;22.04.2023;23:00;любой
749;Ивановская обл., Родники г.;Тульская обл, г Ясногорск;22.04.2023;;любой
750;г Иваново;Тульская обл, г Ясногорск;22.04.2023;;любой
751;Ярославская обл., Гаврилов-Ям;Тульская обл, г Ясногорск;22.04.2023;15:00;любой
752;г Иваново;Тульская обл, г Ясногорск;22.04.2023;16:00;любой
753;г Иваново;Тульская обл, г Ясногорск;22.04.2023;16:00;любой
754;г Иваново;Тульская обл, г Ясногорск;22.04.2023;16:00;любой
755;г Иваново;Ярославская обл., Рыбинск;22.04.2023;00:00;любой
756;Ярославская обл., Рыбинск;Республика Татарстан, Зеленодольский район, село Осиново;23.04.2023;00:00;любой
757;Ярославская обл., Рыбинск;Тульская обл, г Ясногорск;23.04.2023;00:00;любой
758;Ярославская обл., Рыбинск;Чебоксары;23.04.2023;00:00;любой
759;Ярославская обл., Рыбинск;Чебоксары;23.04.2023;00:00;любой
760;Ярославская обл., Рыбинск;Тульская обл, г Ясногорск;23.04.2023;00:00;любой
761;Ярославская обл., Рыбинск;Приволжск;23.04.2023;00:00;любой
762;Ярославская обл., Рыбинск;Тульская обл, г Ясногорск;23.04.2023;00:00;любой
763;Ярославская обл., Рыбинск;г Рязань;23.04.2023;00:00;любой
764;Ивановская обл., Шуя;Ярославская обл., Рыбинск;23.04.2023;00:00;задний
765;г Казань;Ярославская обл., Рыбинск;23.04.2023;00:00;боковой
766;Казань;Ярославская обл., Рыбинск;23.04.2023;00:00;задний
767;Казань;Ярославская обл., Рыбинск;23.04.2023;00:00;боковой
768;Казань;Ярославская обл., Рыбинск;23.04.2023;00:00;боковой
769;г Иваново;Тульская обл, г Ясногорск;23.04.2023;15:00;любой
770;Чеховский р-н, Константиновское;Тульская обл, г Ясногорск;23.04.2023;15:00;любой
771;Ивановская обл, пос. Лежнево;Тульская обл, г Ясногорск;23.04.2023;15:00;любой
772;Ивановская обл, пос. Лежнево;Тульская обл, г Ясногорск;23.04.2023;15:00;любой
773;Ивановская обл., д. Гоголево;Тульская обл, г Ясногорск;23.04.2023;16:00;любой
774;Калужская обл, г Малоярославец;Тульская обл, г Ясногорск;23.04.2023;16:00;любой
775;Тульская обл, г Ясногорск;Владимирская обл., г Радужный;23.04.2023;23:00;любой
776;Ивановская обл, посёлок Лежнево;Тульская обл, г Ясногорск;23.04.2023;14:00;любой
777;Тульская обл;Тульская обл, г Ясногорск;23.04.2023;;любой
778;Ивановская обл, пос. Лежнево;Тульская обл, г Ясногорск;23.04.2023;15:00;любой
779;Ивановская обл, пос. Лежнево;Тульская обл, г Ясногорск;23.04.2023;15:00;любой
780;Ивановская область, с. Шилыково;Тульская обл, г Ясногорск;23.04.2023;15:00;любой
781;Чебоксары;Ярославская обл., Рыбинск;23.04.2023;00:00;боковой
782;Чебоксары;Ярославская обл., Рыбинск;23.04.2023;00:00;боковой
783;Костромская обл., г Нерехта;Тульская обл, г Ясногорск;23.04.2023;;любой
784;Ивановская обл, Приволжск;Тульская обл, г Ясногорск;23.04.2023;;любой
785;Ярославская обл., Гаврилов-Ям;Тульская обл, г Ясногорск;23.04.2023;;любой
786;РФ, Краснодарский край, Краснодар г;Краснодарский край, Новороссийск;23.04.2023;17:00;любой
787;Респ Адыгея, Адыгейск;Краснодарский край, Новороссийск;23.04.2023;17:00;любой
788;Иваново;Ярославская обл., Рыбинск;23.04.2023;00:00;задний
789;Тульская обл, поселок Петровский;Тульская обл, г Ясногорск;23.04.2023;15:00;любой
790;Ивановская обл, деревня Большое Ступкино;Ярославская обл., Рыбинск;23.04.2023;00:00;любой
791;Ивановская обл., село Шилыково;Тульская обл, г Ясногорск;24.04.2023;16:00;любой
792;Ярославская обл., Рыбинск;г. Кострома;23.04.2023;00:00;любой
793;г. Рязань;Тульская обл, г Ясногорск;23.04.2023;21:00;любой
794;Краснодарский край, Новороссийск;Пятигорск;23.04.2023;20:00;любой
795;Казань г.;Ярославская обл., Рыбинск;24.04.2023;;задний
796;г Иваново;Тульская обл, г Ясногорск;24.04.2023;15:00;любой
797;г Иваново;Ярославская обл., Рыбинск;24.04.2023;00:00;любой
798;Ярославская обл., Рыбинск;Краснодарский край, Новороссийск;24.04.2023;00:00;любой
799;Ярославская обл., Рыбинск;Краснодарский край, Новороссийск;24.04.2023;00:00;любой
800;Ярославская обл., Рыбинск;Республика Татарстан, Зеленодольский район, село Осиново;24.04.2023;00:00;любой
801;Казань;Ярославская обл., Рыбинск;24.04.2023;00:00;задний
802;Чебоксары;Ярославская обл., Рыбинск;24.04.2023;00:00;боковой
803;Чебоксары;Ярославская обл., Рыбинск;24.04.2023;00:00;боковой
804;Ярославская обл., Рыбинск;Чебоксары;24.04.2023;00:00;любой
805;Ярославская обл., Рыбинск;республика Татарстан, г. Зеленодольск;24.04.2023;00:00;любой
806;Ярославская обл., Рыбинск;Тульская обл, г Ясногорск;24.04.2023;00:00;любой
807;Ярославская обл., Рыбинск;Тульская обл, г Ясногорск;24.04.2023;00:00;любой
808;Ярославская обл., Рыбинск;Ивановская обл, п. Палех;24.04.2023;00:00;любой
809;Ярославская обл., Рыбинск;Тульская обл, г Ясногорск;24.04.2023;00:00;любой
810;Казань г.;Ярославская обл., Рыбинск;24.04.2023;00:00;задний
811;Ивановская обл, деревня Большое Ступкино;Ярославская обл., Рыбинск;24.04.2023;00:00;любой
812;Казань г.;Ярославская обл., Рыбинск;24.04.2023;00:00;задний
813;г Казань;Ярославская обл., Рыбинск;24.04.2023;00:00;боковой
814;Тульская обл;Тульская обл, г Ясногорск;24.04.2023;15:00;любой
815;Ивановская обл, п. Палех;Тульская обл, г Ясногорск;23.04.2023;15:00;любой
816;Ивановская обл, село Бибирево;Тульская обл, г Ясногорск;23.04.2023;15:00;любой
817;г Иваново;Тульская обл, г Ясногорск;24.04.2023;14:00;любой
818;Ярославль;Тульская обл, г Ясногорск;24.04.2023;15:00;любой
819;Ивановская обл, село Чернореченский;Тульская обл, г Ясногорск;24.04.2023;16:00;любой
820;г Иваново;Тульская обл, г Ясногорск;24.04.2023;15:00;любой
821;г. Владимир;Тульская обл, г Ясногорск;24.04.2023;16:00;любой
822;г Владимир;Тульская обл, г Ясногорск;24.04.2023;15:00;любой
823;г Иваново;Ярославская обл., Рыбинск;24.04.2023;00:00;любой
824;Ивановская обл., село Богородское;Тульская обл, г Ясногорск;24.04.2023;15:00;любой
825;Ивановская обл, пос. Лежнево;Тульская обл, г Ясногорск;24.04.2023;14:00;любой
826;Казань г.;Ярославская обл., Рыбинск;24.04.2023;00:00;задний
827;Калужская обл, г Малоярославец;Тульская обл, г Ясногорск;24.04.2023;16:00;любой
828;г Иваново;Ярославская обл., Рыбинск;24.04.2023;00:00;задний
829;Ярославская обл., Рыбинск;г Чебоксары;24.04.2023;00:00;любой
830;Казань;Ярославская обл., Рыбинск;24.04.2023;00:00;боковой
831;Казань;Ярославская обл., Рыбинск;24.04.2023;00:00;боковой
832;Ярославль г.;Ярославская обл., Рыбинск;24.04.2023;00:00;задний
833;Ивановская обл, деревня Большое Ступкино;Ярославская обл., Рыбинск;24.04.2023;00:00;любой
834;Ивановская обл, пос. Лежнево;Тульская обл, г Ясногорск;24.04.2023;15:00;любой
835;Московская обл, Протвино;Тульская обл, г Ясногорск;24.04.2023;14:00;любой
836;Ярославль;Ярославская обл., Рыбинск;24.04.2023;00:00;любой
837;Чеховский р-н, Константиновское;Тульская обл, г Ясногорск;24.04.2023;15:00;любой
838;Чеховский р-н, Константиновское;Тульская обл, г Ясногорск;24.04.2023;15:00;любой
839;Ивановская обл., д. Гоголево;Тульская обл, г Ясногорск;24.04.2023;15:00;любой
840;Московская обл, г Серпухов;Тульская обл, г Ясногорск;24.04.2023;15:00;любой
841;Казань;Ярославская обл., Рыбинск;24.04.2023;00:00;задний
842;Казань;Ярославская обл., Рыбинск;24.04.2023;00:00;боковой
843;Ивановская обл., с. Шилыково;Тульская обл, г Ясногорск;24.04.2023;14:00;любой
844;г Иваново;Ярославская обл., Рыбинск;24.04.2023;00:00;любой
845;Ярославская обл., Рыбинск;республика Татарстан, г. Зеленодольск;24.04.2023;00:00;любой
846;Иваново;Ярославская обл., Рыбинск;24.04.2023;00:00;задний
847;Ярославская обл., Рыбинск;г Иваново;24.04.2023;00:00;любой
848;г Иваново;Тульская обл, г Ясногорск;24.04.2023;15:00;любой
849;г Иваново;Ярославская обл., Рыбинск;24.04.2023;00:00;любой
850;Иваново;Ярославская обл., Рыбинск;24.04.2023;00:00;любой
851;Волгоград;Ярославская обл., Рыбинск;24.04.2023;00:00;любой
852;Краснодарский край, Новороссийск;Краснодарский край, Кропоткин г;24.04.2023;08:00;любой
853;Краснодарский край, Новороссийск;Пятигорск;25.04.2023;00:00;любой
854;Краснодарский край, Новороссийск;Краснодарский край, Кропоткин г;25.04.2023;00:00;любой
855;Ярославская обл., Рыбинск;Калужская обл, г Суворов;25.04.2023;00:00;любой
856;Иваново;Ярославская обл., Рыбинск;25.04.2023;00:00;любой
857;г Иваново;Ярославская обл., Рыбинск;25.04.2023;00:00;любой
858;г Иваново;Ярославская обл., Рыбинск;25.04.2023;00:00;задний
859;Ярославская обл., Рыбинск;Тульская обл, г Ясногорск;25.04.2023;00:00;любой
860;Ярославская обл., Рыбинск;Тульская обл, г Ясногорск;25.04.2023;00:00;любой
861;Ярославская обл., Рыбинск;Тульская обл, г Ясногорск;25.04.2023;00:00;любой
862;Иваново;Ярославская обл., Рыбинск;25.04.2023;00:00;задний
863;Казань;Ярославская обл., Рыбинск;25.04.2023;00:00;задний
864;Тульская обл, г Ясногорск;Калужская обл, г Кондрово;27.04.2023;23:00;любой
865;Ивановская обл., село Богородское;Тульская обл, г Ясногорск;25.04.2023;15:00;любой
866;Ивановская обл., село Богородское;Ярославская обл., Рыбинск;25.04.2023;00:00;задний
867;г Иваново;Ярославская обл., Рыбинск;25.04.2023;00:00;любой
868;г Иваново;Ярославская обл., Рыбинск;25.04.2023;00:00;любой
869;Иваново;Ярославская обл., Рыбинск;25.04.2023;00:00;задний
870;Ярославская обл., Рыбинск;Тульская обл, г Ясногорск;26.04.2023;00:00;любой
871;Ярославская обл., Рыбинск;Тульская обл, г Ясногорск;26.04.2023;00:00;любой
872;Ярославская обл., Рыбинск;Тульская обл, г Ясногорск;26.04.2023;00:00;любой
873;Ярославская обл., Рыбинск;Тульская обл, г Ясногорск;26.04.2023;00:00;любой
874;Казань;Ярославская обл., Рыбинск;25.04.2023;00:00;боковой
875;г Иваново;Тульская обл, г Ясногорск;25.04.2023;15:00;любой
876;г Иваново;Тульская обл, г Ясногорск;25.04.2023;15:00;любой
877;Тульская обл, г Ясногорск;республика Татарстан, г. Зеленодольск;25.04.2023;23:00;любой
878;Краснодарский край, Новороссийск;Пятигорск;26.04.2023;14:00;любой
879;Краснодарский край, Новороссийск;Краснодарский край, Кропоткин г;25.04.2023;13:00;любой
880;Чебоксары;Ярославская обл., Рыбинск;25.04.2023;00:00;боковой
881;г Казань;Ярославская обл., Рыбинск;25.04.2023;00:00;боковой
882;Ярославская обл., Рыбинск;г. Кострома;25.04.2023;00:00;любой
883;Ярославская обл., Рыбинск;Тульская обл, г Ясногорск;26.04.2023;00:00;любой
884;Ярославская обл., Рыбинск;Тульская обл, г Ясногорск;26.04.2023;00:00;любой
885;Ярославская обл., Рыбинск;Тульская обл, г Ясногорск;26.04.2023;00:00;любой
886;Казань;Ярославская обл., Рыбинск;25.04.2023;00:00;задний
887;г Иваново;Тульская обл, г Ясногорск;25.04.2023;15:00;любой
888;г Иваново;Тульская обл, г Ясногорск;25.04.2023;16:00;любой
889;г Иваново;Тульская обл, г Ясногорск;25.04.2023;16:00;любой
890;Ивановская обл., село Богородское;Тульская обл, г Ясногорск;25.04.2023;16:00;любой
891;Ивановская обл, пос. Лежнево;Тульская обл, г Ясногорск;24.04.2023;15:00;любой
892;Ивановская обл, посёлок Лежнево;Тульская обл, г Ясногорск;25.04.2023;15:00;любой
893;Ярославская обл., Рыбинск;Республика Татарстан, Зеленодольский район, село Осиново;27.04.2023;00:00;любой
894;Ивановская обл., Палехский р-н, село Майдаково;Тульская обл, г Ясногорск;25.04.2023;;любой
895;г Иваново;Тульская обл, г Ясногорск;25.04.2023;15:00;любой
896;г Иваново;Тульская обл, г Ясногорск;25.04.2023;15:00;любой
897;г Иваново;Тульская обл, г Ясногорск;25.04.2023;15:00;любой
898;Ярославская обл., Гаврилов-Ям;Тульская обл, г Ясногорск;25.04.2023;15:00;любой
899;г Иваново;Тульская обл, г Ясногорск;25.04.2023;16:00;любой
900;г Иваново;Тульская обл, г Ясногорск;25.04.2023;16:00;любой
901;г Иваново;Тульская обл, г Ясногорск;25.04.2023;16:00;любой
902;г Иваново;Тульская обл, г Ясногорск;25.04.2023;16:00;любой
903;Ивановская обл, Приволжск;Тульская обл, г Ясногорск;25.04.2023;16:00;любой
904;Ярославская обл., Рыбинск;Краснодарский край, Новороссийск;27.04.2023;00:00;любой
905;Ярославская обл., Рыбинск;Тульская обл, г Ясногорск;27.04.2023;00:00;любой
906;Ярославская обл., Рыбинск;Тульская обл, г Ясногорск;27.04.2023;00:00;любой
907;Ярославская обл., Рыбинск;Тульская обл, г Ясногорск;27.04.2023;00:00;любой
908;Ярославская обл., Рыбинск;Тульская обл, г Ясногорск;27.04.2023;00:00;любой
909;Ярославская обл., Рыбинск;Тульская обл, г Ясногорск;27.04.2023;00:00;любой
910;Ярославская обл., Рыбинск;Нижегородская обл, г Богородск;27.04.2023;00:00;любой
911;Ярославская обл., Рыбинск;Владимирская обл., г Радужный;27.04.2023;00:00;любой
912;Ярославская обл., Рыбинск;Чебоксары;27.04.2023;00:00;любой
913;Ярославская обл., Рыбинск;Чебоксары;27.04.2023;00:00;любой
914;Ярославская обл., Рыбинск;Республика Татарстан, Зеленодольский район, село Осиново;27.04.2023;00:00;любой
915;Ярославская обл., Рыбинск;Чебоксары;27.04.2023;00:00;любой
916;Ярославская обл., Рыбинск;Тульская обл, г Ясногорск;26.04.2023;00:00;любой
917;Ярославская обл., Рыбинск;Краснодарский край, Новороссийск;27.04.2023;00:00;любой
918;Ярославская обл., Рыбинск;Тульская обл, г Ясногорск;26.04.2023;00:00;любой
919;Ярославская обл., Рыбинск;республика Татарстан, г. Зеленодольск;27.04.2023;00:00;любой
920;Краснодарский край, Новороссийск;Пятигорск;27.04.2023;12:00;любой
921;г Иваново;Ярославская обл., Рыбинск;26.04.2023;00:00;задний
922;Краснодарский край, Новороссийск;Краснодарский край, Кропоткин г;27.04.2023;14:00;любой
923;Краснодарский край, Новороссийск;Краснодарский край, Кропоткин г;27.04.2023;17:00;любой
924;Ярославская обл., Рыбинск;Республика Татарстан, Зеленодольский район, село Осиново;28.04.2023;00:00;любой
925;Ярославская обл., Рыбинск;Республика Татарстан, Зеленодольский район, село Осиново;28.04.2023;00:00;любой
926;Ярославская обл., Рыбинск;Тульская обл, г Ясногорск;28.04.2023;00:00;любой
927;Ярославская обл., Рыбинск;Тульская обл, г Ясногорск;28.04.2023;00:00;любой
928;Ярославская обл., Рыбинск;Тульская обл, г Ясногорск;28.04.2023;00:00;любой
929;Тульская обл, г Суворов;Тульская обл, г Ясногорск;28.04.2023;15:00;любой
930;Тульская обл, г Ясногорск;Калужская обл, г Кондрово;28.04.2023;23:00;любой
931;Ивановская обл.,Тейковский район, д Большое Ступкино;Тульская обл, г Ясногорск;28.04.2023;15:00;любой
932;г Иваново;Ярославская обл., Рыбинск;28.04.2023;00:00;любой
933;Ярославская обл., Гаврилов-Ям;Ярославская обл., Рыбинск;28.04.2023;00:00;любой
934;Казань;Ярославская обл., Рыбинск;28.04.2023;00:00;задний
935;Ярославская обл., Рыбинск;Владимирская обл., г Радужный;28.04.2023;00:00;любой
936;Иваново;Ярославская обл., Рыбинск;28.04.2023;00:00;задний
937;г Иваново;Ярославская обл., Рыбинск;28.04.2023;00:00;любой
938;Ивановская обл., село Богородское;Ярославская обл., Рыбинск;28.04.2023;00:00;задний
939;Казань;Ярославская обл., Рыбинск;28.04.2023;00:00;боковой
940;Казань;Ярославская обл., Рыбинск;28.04.2023;00:00;задний
941;Казань;Ярославская обл., Рыбинск;28.04.2023;00:00;боковой
942;Ярославская обл., Рыбинск;г Иваново;28.04.2023;00:00;любой
943;Казань;Ярославская обл., Рыбинск;28.04.2023;00:00;задний
944;г Казань;Ярославская обл., Рыбинск;28.04.2023;00:00;боковой
945;Казань г.;Ярославская обл., Рыбинск;28.04.2023;00:00;задний
946;Ярославская обл., Рыбинск;Чебоксары;28.04.2023;00:00;любой
947;Ярославская обл., Рыбинск;Ивановская обл, п. Палех;28.04.2023;00:00;любой
948;Иваново;Ярославская обл., Рыбинск;28.04.2023;00:00;любой
949;Иваново;Ярославская обл., Рыбинск;28.04.2023;00:00;любой
950;г Иваново;Тульская обл, г Ясногорск;28.04.2023;15:00;любой
951;Московская обл, г Серпухов;Тульская обл, г Ясногорск;28.04.2023;15:00;любой
952;Ивановская обл, пос. Лежнево;Тульская обл, г Ясногорск;28.04.2023;15:00;любой
953;Краснодарский край, Новороссийск;Пятигорск;29.04.2023;00:00;любой
954;г Иваново;Тульская обл, г Ясногорск;28.04.2023;16:00;любой
955;Московская обл, г Серпухов;Тульская обл, г Ясногорск;28.04.2023;16:00;любой
956;г Иваново;Тульская обл, г Ясногорск;28.04.2023;15:00;любой
957;г Иваново;Тульская обл, г Ясногорск;28.04.2023;15:00;любой
958;г Иваново;Тульская обл, г Ясногорск;28.04.2023;16:00;любой
959;г Иваново;Тульская обл, г Ясногорск;28.04.2023;16:00;любой
960;г Иваново;Тульская обл, г Ясногорск;28.04.2023;16:00;любой
961;Ивановская обл, посёлок Палех;Тульская обл, г Ясногорск;28.04.2023;16:00;любой
962;Ивановская обл., д. Лесное;Тульская обл, г Ясногорск;28.04.2023;16:00;любой
963;Ивановская обл, Приволжск;Тульская обл, г Ясногорск;28.04.2023;16:00;любой
964;Ярославская обл., Рыбинск;Чебоксары;28.04.2023;00:00;любой
965;Ярославская обл., Рыбинск;г Иваново;28.04.2023;00:00;любой
966;г Иваново;Ярославская обл., Рыбинск;28.04.2023;00:00;задний
967;Ярославская обл., Рыбинск;Чебоксары;28.04.2023;00:00;любой
968;Ярославская обл., Рыбинск;Чебоксары;28.04.2023;00:00;любой
969;Респ Адыгея, Адыгейск;Краснодарский край, Новороссийск;28.04.2023;17:00;любой
970;РФ, Краснодарский край, Краснодар г;Краснодарский край, Новороссийск;28.04.2023;17:00;любой
971;РФ, Краснодарский край, Краснодар г;Краснодарский край, Новороссийск;28.04.2023;17:00;любой
972;г Иваново;Тульская обл, г Ясногорск;28.04.2023;15:00;любой
973;РФ, Краснодарский край, Краснодар г;Краснодарский край, Новороссийск;28.04.2023;17:00;любой
974;Ярославская обл., Рыбинск;Республика Татарстан, Зеленодольский район, село Осиново;29.04.2023;00:00;любой
975;Ярославская обл., Рыбинск;Тульская обл, г Ясногорск;29.04.2023;00:00;любой
976;Ярославская обл., Рыбинск;Тульская обл, г Ясногорск;29.04.2023;00:00;любой
977;Калужская обл, г Малоярославец;Тульская обл, г Ясногорск;29.04.2023;15:00;любой
978;Тульская обл, г Ясногорск;г Ярославль;29.04.2023;22:00;любой
979;Ярославская обл., Рыбинск;г Иваново;29.04.2023;00:00;любой
980;Ярославская обл., Рыбинск;г Иваново;29.04.2023;00:00;любой
981;Тульская обл, г Богородицк;Тульская обл, г Ясногорск;29.04.2023;15:00;любой
982;Калужская область, г. Обнинск;Тульская обл, г Ясногорск;29.04.2023;14:00;любой
983;Иваново;Ярославская обл., Рыбинск;29.04.2023;00:00;задний
984;Волгоград;Ярославская обл., Рыбинск;29.04.2023;00:00;любой
985;Фурманов;Ярославская обл., Рыбинск;29.04.2023;00:00;боковой
986;Иваново;Ярославская обл., Рыбинск;29.04.2023;00:00;любой
987;Ярославская обл., Рыбинск;Чебоксары;29.04.2023;00:00;любой
988;Ярославская обл., г Ростов;Тульская обл, г Ясногорск;29.04.2023;15:00;любой
989;г Иваново;Тульская обл, г Ясногорск;29.04.2023;15:00;любой
990;Ивановская обл., г Шуя;Тульская обл, г Ясногорск;29.04.2023;15:00;любой
991;Ивановская обл, г Фурманов;Тульская обл, г Ясногорск;29.04.2023;15:00;любой
992;Тульская обл, г Ясногорск;г Ярославль;29.04.2023;23:00;любой
993;г Иваново;Тульская обл, г Ясногорск;29.04.2023;15:00;любой
994;г Иваново;Ярославская обл., Рыбинск;29.04.2023;00:00;любой
995;Иваново;Ярославская обл., Рыбинск;29.04.2023;00:00;задний
996;Краснодарский край, Новороссийск;Краснодарский край, Кропоткин г;29.04.2023;14:00;любой
997;Ярославская обл., Рыбинск;г Чебоксары;29.04.2023;00:00;любой
998;Ярославская обл., Рыбинск;Владимирская обл, г Ковров;29.04.2023;00:00;любой
999;Казань;Ярославская обл., Рыбинск;29.04.2023;00:00;задний
1000;Ивановская обл, пос. Лежнево;Тульская обл, г Ясногорск;29.04.2023;15:00;любой
1001;Ивановская обл, пос. Лежнево;Тульская обл, г Ясногорск;29.04.2023;15:00;любой
